prompt	lamma_text	gen_text_len	orig_text_len
 Am Ende hatte der FK Tosno in der Relegation keine Chance. Der junge Klub aus der Nähe von St. Petersburg verlor Hin- und Rückspiel gegen den FK Rostow.	### Saison 2016/17  In der Saison 2016/17 konnte sich Tosno mit einem dritten Platz in der Gruppenphase für die Playoffs qualifizieren, wo man im Halbfinale am späteren Meister ZSKA Moskau scheiterte. In der Liga belegte das Team den achten Rang und schied bereits in der ersten Runde des russischen Pokals aus. ### Saison 2017/18  In der Spielzeit 2017/18 konnte Tosno sich erneut für die Playoffs qualifizieren, wo man im Halbfinale gegen den späteren Meister Lokomotive Moskau verlor. In der Liga belegte das Team den elften Rang und schied bereits in der ersten Runde des russischen Pokals aus. ### Saison 2018/19  In der Saison 2018/19 konnte Tosno sich erneut für die Playoffs qualifizieren, wo man im Halbfinale gegen den späteren Meister ZSKA Moskau verlor. In der Liga belegte das Team den siebten Rang und schied bereits in der ersten Runde des russischen Pokals aus. ### Saison 2019/20  In der Spielzeit 2019/20 konnte Tosno sich erneut für die Playoffs qualifizieren, wo man im Halbfinale gegen den späteren Meister ZSKA Moskau verlor. In der Liga belegte das Team den elften Rang und schied bereits in der ersten Runde des russischen Pokals aus. ### Saison 2020/21  In der Saison 2020/21 konnte Tosno sich nicht für die Playoffs qualifizieren, sondern belegte lediglich den zwölften Rang in der Liga.	1313	5511
 Ein tolles Wort dazugelernt im Interview mit Thomas Edlinger: „Der   fühlt sich erst richtig wunderbar, wenn er vor Weltekel fast zerplatzt.“ Den Satz kann man sicher brauchen an Silvester, da laufen die Miserabilisten über Häppchen und Wein gerne zur Hochform auf. Wie man deren vergitterte Weltbilder aufsprengt, wie man ihr Suhlen in Selbstgerechtigkeit dialogisch aufbricht, das zu lernen, ist dann allerdings eher ein Langzeitprojekt.		0	473
 Der zweimal mit dem Oscar ausgezeichnete  . Er sei am Sonntag im Alter von 93 Jahren im kalifornischen Santa Monica gestorben, sagte sein Sohn Jeff Wexler gegenüber AP.	Wexler war seit den frühen 1960er-Jahren als Kameramann und Toningenieur aktiv und hatte an zahlreichen bedeutenden Filmen mitgewirkt. So fotografierte er unter anderem für Francis Ford Coppolas „The Godfather“ (1972) sowie George Lucas’ Science-Fiction-Trilogie („Star Wars“, 1977, und Fortsetzungen). Außerdem war Wexler auch als Regisseur aktiv. So drehte er unter anderem den Dokumentarfilm „Tell Them Who You Are“ (2004) über seinen Vater, einen der bekanntesten Fotografen des 20. Jahrhunderts, und die Beziehung zwischen ihnen.	534	1124
 Es ist der 11. September.	Die Zeit in New York City nach den Terroranschlägen am 11. September 2001 wird als das „Post-9/11 America“ bezeichnet, eine Periode von Sicherheitskontrollen und politischer Unruhe. In diesem Kontext findet die Handlung der Serie statt: Die Hauptfigur ist Carrie Mathison (Claire Danes), ein Mitarbeiter des Geheimdiensts Central Intelligence Agency (CIA). Sie hat eine bipolare Störung, was ihre Arbeit und ihr Privatleben erschwert. Die erste Staffel beginnt am 11. September 2001 mit der Entführung von Nicholas Brody (Damian Lewis), einem US-Marinekorpssoldaten, während eines Gefechts im Irak. Carrie ist überzeugt, dass Brody ein Verräter ist und versucht, Beweise zu sammeln, um ihn festzunehmen. Die Handlung der Serie folgt den Ereignissen in New York City sowie die politische Situation in den USA nach den Terroranschlägen am 11. September 2001. Die Serie thematisiert auch das Verhältnis zwischen dem Irak und den Vereinigten Staaten, insbesondere während des Iraq-Kriegs (2003–2011). ## Staffeln  Die Fernsehserie Homeland wurde von der US-amerikanischen Fernsehanbieter Showtime produziert. Die erste Staffel mit 12 Episoden wurde zwischen dem 2. Oktober und dem 4. Dezember 2011 ausgestrahlt. Eine zweite Staffel mit ebenfalls 12 Episoden folgte vom 30. September bis zum 8. Dezember 2012, eine dritte Staffel mit 12 Episoden lief zwischen dem 6. Oktober und dem 7. Dezember 2014, während die vierte Staffel von 12 Episoden zwischen dem 5. October und dem 3. Januar 2018 ausgestrahlt wurde. Die fünfte Staffel mit ebenfalls 12 Episoden lief vom 6. Februar bis zum 7. Mai 2019, während die sechste Staffel von 8 Episoden zwischen dem 4. Oktober und dem 3. Dezember 2020 ausgestrahlt wurde. Die siebte Staffel mit ebenfalls 8 Episoden wird seit dem 6. März 2023 auf Showtime ausgestrahlt. ## Rezeption  Die Serie erhielt allgemein positive Kritiken und wurde für zahlreiche Preise nominiert, darunter auch mehrere Emmy Awards. Die Darstellung der Hauptfigur Carrie Mathison durch Claire Danes wurde ebenfalls gelobt. Homeland ist eine der erfolgreichsten Serien von Showtime und hat maßgeblich zur Popularisierung des Genres „politische Thriller-Serie“ beigetragen.	2178	4792
 Nach zwei Abstürzen im Jahr 2014 gilt   als "Runter kommen sie immer"-Linie Nummer eins der Welt. Jetzt ist eine MH-Maschine vom neuseeländischen Auckland aus acht Minuten lang   geflogen.		0	381
  | Zwischen den Jahren gehen allerorten Knall- und Sprengköpfe um, die mit ihren geschmuggelten und aufgepimpten Riesenknallern Mülleimer oder Telefonzellen in die Luft jagen. Dass das pubertäre Vergnügen meist männlicher Tunichtgute nicht ungefährlich ist, zeigen die vielen Meldungen von abgetrennten Fingern und zermalmten Händen.	| | 2019 | In der Stadt gehen viele Leute umher, die ihre Gesichter mit diversen Schmierstoffen einpinseln oder sich mit Sprayfarbe überziehen. Die Trendsetzer dieser bunten Bewegung sind meist junge Erwachsene und Jugendliche, die ihren Körper als Kunstwerk verwenden wollen. Obwohl das Verhalten in der Regel harmlos ist, kann es zu Problemen kommen, wenn sich Personen mit solchen Ausführungen im öffentlichen Raum zeigen.	425	865
 Flusen verdeckten ihm die Sicht auf weite Auen und jenes lieblich in Grün gewandete Tal, das sich vor seinem kurzsichtigen, geistigen Auge auftat. Dem Brillenputztuch war darob arg kümmerlich zumute.	Doch als Flusen im Laufe der Zeit immer mehr Wasser führten und die Uferhöhen anstiegen, schien es dem Tuche, das sich inzwischen zu einem alten, erfahrenen Putzzeug gewandelt hatte, dass ihm nunmehr endlich Gelegenheit gegeben wurde, seine bisherigen Schicksale vergessen zu machen und eine neue Bedeutung für sein Leben zu finden. Und so begann es, die Uferhöhen zu überwachen und auf mögliche Störungen zu achten. Wenn sich jemand in der Nähe befand oder das Wasser anschwollen schien, warf es sich mit aller Kraft ins Gebet und bat darum, dass alles gut ausgehen sollte.	574	730
 Gut 20 Jahre nach dem Ende von Nirvana beginnt jetzt die Solokarriere von Kurt Cobain. Letztlich zum richtigen Zeitpunkt, weil bei seinen ehemaligen Bandmitgliedern ein wenig der Lack ab ist.	Wie sich herausstellt, hat er in den Jahren seitdem viel Material aufgenommen und versteckt hinter dem Kamin im Wohnzimmer seiner Familie. Es sind Songs, die niemals von Nirvana veröffentlicht wurden – bis jetzt. Jetzt kommen sie raus: "Montage of Heck", eine Kompilation aus Cobains unveröffentlichten Aufnahmen, ist am 10. Mai erschienen und soll ein Bild der Persönlichkeit des Künstlers vermitteln. "Es gibt so viele Facetten von Kurt," erklärt Courtney Love, die Witwe von Cobain, in einem Interview mit dem Rolling Stone Magazine.	536	3760
 „Schafft die Kunst ab!“, forderte der werte Kollege Georg Seeßlen in diesem Jahr auf unserer Meinungsseite. Damit stand er geradezu paradigmatisch für den Kunstdiskurs in dem sich zu Ende neigenden Jahr 2015.	Denn: „Schafft die Kunst!“ – das war der Ruf, mit dem Georg Seeßlen uns an diesem Jahresende ein Stück weitere Hoffnung und Zuversicht ins neue Jahr bringen wollte. Doch was ist eigentlich „die Kunst“, wie sie von unserem Kollegen so eindringlich gefordert wird? Und welche Rolle spielt die Kunst in der heutigen Gesellschaft, wo sich so viele andere Fragen und Herausforderungen im Vordergrund befinden mögen? Diese Fragen sind nicht leicht zu beantworten – doch sie sind unserer Zeit angehörig und daher von entscheidender Bedeutung für uns alle. Denn die Kunst ist mehr als nur ein ästhetisches Phänomen, das wir in Museen oder Galerien finden können: Sie ist auch eine soziale Praxis, die unsere Wahrnehmung der Welt prägt und uns dabei hilft, unserem Umfeld einen Sinn zu geben. Die Kunst kann dazu beitragen, gesellschaftliche Diskussionen anzuregen und neue Perspektiven aufzuzeigen – und das in einer Zeit, in der wir so viele Herausforderungen wie Klimawandel, Flüchtlingskrise oder Digitalisierung konfrontiert sehen. Daher ist es wichtig, die Kunst auch im politischen Diskurs zu berücksichtigen: Sie kann uns helfen, neue Perspektiven aufzufinden und möglicherweise sogar Lösungen für einige der Herausforderungen unserer Zeit zu finden. Doch um diese Möglichkeiten auszuschöpfen, müssen wir als Gesellschaft auch die Kunst selbst unterstützen: Dazu gehört nicht nur das Fördern von Künstlern und kulturellen Institutionen, sondern auch eine kritische Auseinandersetzung mit der Kunst und ihren Bedeutungen. In diesem Sinne dürfen wir uns auf den mutigen Ruf unseres Kollegen Georg Seeßlen freuen: „Schafft die Kunst!“ Das bedeutet nicht nur, dass wir uns für das kulturelle Erbe einsetzen müssen – es bedeutet auch, eine kritische und reflektierte Haltung gegenüber der Kunst zu entwickeln. Und so schließen wir diese Betrachtung mit dem Wunsch aus, im neuen Jahr 2016 gemeinsam neue Perspektiven für die Kunst und unsere Gesellschaft zu erkunden – und dabei immer das Beste in unseren Mitmenschen zu sehen und zu fördern.	2035	9325
 2015 war ein fulminantes Jahr für die Familie Kardashian-Jenner. Genauer gesagt für die sieben Frauen der Familie.	Die Schwestern Kim, Khloé und Kourtney waren in ihrer eigenen Doku-Soap "Keeping Up with the Kardashians" seit 2005 bekannt. Im Laufe der Jahre kamen weitere Familienmitglieder hinzu: Rob, Kendall und Kylie Jenner. Im Jahr 2013 startete die Familie mit ihrer eigenen App "Kim Kardashian: Hollywood", in der Spielerinnen sich durch das Leben als Prominente kämpfen lassen. Die Erlöse aus dieser App trugen wesentlich zur Popularität und zum finanziellen Wohlstand der Familie bei. Im Jahr 2015 wurden die Schwestern Kim, Khloé und Kourtney zu den bestverdienenden Frauen im US-Showbusiness gewählt.	597	7980
 Dicke schwarze Rauchschwaden quellen aus den Auspuffrohren der erstaunlich neuen Leopard-Panzer der syrischen Armee, die durch die ruinengesäumten Straßen Aleppos zum nächsten Einsatz fahren. „Die verpesten ganz schön die Luft hier“, meint Panzerfahrer Tarik Houssa in einer der raren Gefechtspausen, „Clean Diesel sind das jedenfalls nicht.“ Luftreinhaltung ist in dem kriegsgebeutelten Land zu einem schwierigen Geschäft geworden.	In den vergangenen Wochen haben die Kämpfe zwischen Regierungstruppen und Rebellen in der syrischen Metropole Aleppo zu einer unvorstellbaren Umweltkatastrophe geführt, wie sie weltweit nicht mehr gesehen wurde. Die Stadt ist zu einem gigantischen Schlachtfeld geworden, auf dem täglich Tonnen an Metallsplittern und Munition verstreut werden. Die Folgen für die Luftqualität sind unangenehm: Das Abgasgemisch aus den Panzern und anderen Fahrzeugen enthält neben Stickoxiden auch schädliche Edelmetalle wie Blei, Zink und Kupfer sowie Polyzyklische Aromatische Kohlenwasserstoffe (PAH), die bei der Verbrennung von Öl oder Benzin entstehen. Die Schadstoffbelastungen sind in Aleppo zu einem ungeheuren Problem geworden: Die Luft ist so schlecht, dass sie für den Menschen gefährlich werden kann – und das nicht nur während des Kampfes. In der vergangenen Woche haben Wissenschaftler von Greenpeace eine Untersuchung durchgeführt, die Ergebnisse waren beunruhigend: In einigen Gebieten der Stadt wurden Schadstoffkonzentrationen registriert, die weit über das gesundheitliche Risiko-Limit für Menschen hinausgehen. Die Forscher fanden außerdem Hinweise darauf, dass einige dieser schädlichen Stoffe in den Trinkwasserleitungen von Aleppo gelangen könnten – ein weiteres Problem, das zu einer zusätzlichen Bedrohung für die Gesundheit der Bevölkerung werden kann. Das syrische Umweltministerium hat versucht, auf die zunehmende Umweltkatastrophe in Aleppo aufmerksam zu machen und Maßnahmen zur Reduzierung von Schadstoffemissionen einzuführen – aber das Gewicht der Geschichte scheint gegen sie anzugehen. Die Stadt ist seit 201 im Bürgerkrieg verstrickt, und die Kämpfe zwischen Regierungstruppen und Rebellen haben zu einer unfassbaren Umweltkatastrophe geführt: Die Schäden sind so groß, dass sie möglicherweise für Jahrzehnte das Leben der Menschen in Aleppo beeinflussen werden. Und während sich die Gewalt weiterhin fortsetzt, drohen weitere Naturkatastrophen wie Überschwemmungen und Erdbeben hinzukommen – eine schreckliche Vorstellung, wenn man bedenkt, dass sie auf die bereits bestehenden Umweltprobleme in der Stadt zusätzlich einwirken könnten. In dieser bedrückenden Situation gibt es wenig Hoffnung für einen raschen Wiederaufbau und eine Besserung der Lebensbedingungen – aber trotzdem ist es wichtig, weiterhin auf die Probleme hinzuweisen und Maßnahmen zur Vermeidung von Umweltkatastrophen zu erreichen.	2421	4275
 Betagte Fernsehzuschauer erinnern es, das Zitat des legendären Leibesübungenreporters Heinz Maegerlein: „Sie standen an den Hängen und Pisten.“ Im rechts aufmüpfigen Immernoch-EU-Mitgliedsland Polen wird 2016 der Vorgang des Urinierens und mehr im öffentlichen Raum heikel werden. Denn die Brüsseler EU-Kommission hat jetzt, als Reaktion auf die Machtbeschneidung des Verfassungsgerichts durch den polnischen Präsidenten Duda von der PiS-Partei, einen sofortigen Abbau aller Pissoirs verfügt, die mit EU-Fördermitteln in Polen errichtet wurden.	Die Brüsseler Kommissare haben nunmehr eine Liste mit Standorten und Fotos der öffentlichen Toiletten erstellt, um künftige Missbräuche zu verhindern. Die Pissoirs sollen bis auf weiteres geschlossen werden oder alternativ in Kneipen und Diskotheken eingerichtet werden, damit sie nicht mehr für die Urinierung von Männern im öffentlichen Raum missbraucht werden können. Die polnische Regierung hat sich geweigert, den Vorgang des Urinierens auf der Straße zu verbieten oder gar Strafanzeigen gegen Betroffene einzureichen. Die PiS-Partei sieht die Angelegenheit als persönlichen Angriff auf ihren Präsidenten Duda und verweigerte jegliche Zusammenarbeit mit den Brüsseler EU-Kommissaren in Bezug auf das Thema Urinieren im öffentlichen Raum.	742	1085
  | Ian „Lemmy“ Kilmister, der Frontmann der Heavy-Metal-Band Motörhead und eine Legende für Generationen von Hardrock-Fans, ist tot. Er starb am Montag nach einem kurzen Kampf gegen eine aggressive Form von Krebs in Los Angeles, wie sein Agent Andrew Goodfriend berichtete.	| Ian „Lem“ Kilmister, der Frontmann der Heavy-Metal-Band Motörhead und eine Legende für Generationen von Hardrock-Fans, ist tot.	129	2059
  | Der Iran hat mit der Verschiffung von niedrig angereichertem Uran eine   erfüllt. Der zuständige Vizepräsident der Islamischen Republik, Ali Akbar Salehi, sagte am Montag der Nachrichtenagentur ISNA zufolge, der Abtransport sei abgeschlossen.	Die Teheraner Regierung hatte im März 2016 angekündigt, niedrig angereichertes Uran in einem Forschungsreaktor zu verwenden und den überschüssigen Materialien zur Verschiffung freigeben zu wollen. Die Vereinbarkeit dieses Vorhabens mit dem Atomabkommen von 2015 war umstritten, da es Bedenken über mögliche Verwendung für Kernwaffen gab. Die Internationalen Gemeinschaft hat sich in der Vergangenheit mehrfach geäußert und forderte den Iran auf, seine Aktivitäten im Bereich nuklearer Technologien zukünftig vorherzusagen und Transparenz bei der Umsetzung des Atomabkommens herzustellen. Die Verschiffung von angereichertem Uran ist ein wichtiger Schritt in Richtung Reduzierung der nuklearen Gefahr im Iran, wie die Bundesregierung am Montag betonte. "Das bedeutet eine Verbesserung der Sicherheit und des Vertrauens auf der ganzen Welt", sagte das Auswärtige Amt in Berlin.	875	1530
