prompt	lamma_text	gen_text_len	orig_text_len
Kriminalität lässt sich nicht einfach auf (Aus-)Bildungsdefizite und Arbeitslosigkeit zurückführen; sie ist vielmehr in komplexeren Zusammenhängen zu sehen (vgl. Mey 1986 ).	Ein weiteres Beispiel für die Komplexitätsreduktion bei der Kriminalitätstheorie bietet das Konzept des „kriminellen Karrieremusters“ von Robert Agnew (2015) . Hierbei wird angenommen, dass bestimmte kriminelle Handlungen in einer bestimmten Reihenfolge durchgeführt werden. Dieses Modell reduziert die Komplexität der Kriminalitätstheorie auf eine Art von „Rezeptbuch für Verbrechen“ und erlaubt es, möglicherweise fehlerhaften Annahmen über kriminelle Karrieren zu folgen (vgl. Barkow 201 ). Insgesamt ist die Komplexitätsreduktion bei der Kriminalitätstheorie ein wichtiger Aspekt für die Verständigung von Laien und Experten in diesem Bereich. Die Reduzierung erleichtert das Verständnis komplizierter Zusammenhänge, bietet jedoch auch den Risiken einer Vereinfachung und möglicher Fehlinterpretationen Raum (vgl. Kriesberg 1986 ). ## Literatur  * Agnew, R.: A General Strain Theory of Criminal Behavior: The Social Structure and Anomie Perspective. In: De Vries, H., & van der Veen, W. (Eds.). European perspectives on general strain theory. Springer Netherlands, 2015, S. 3–46. * Barkow, J.: The Adaptive Design of Life. Oxford University Press, New York 1987. * Becker, H.S. : The Social Construction of Deviance: A Theory. In: Classics of Criminology. Edited by Barry C. Feld and Paul T. McCartney. Waveland Press, Prospect Heights, IL 2015, S. 3–46. * Becker, H.S. : The Social Construction of Crime. In: Classics of Criminology. Edited by Barry C. Feld and Paul T. McCartney. Waveland Press, Prospect Heights, IL 2015, S. 3–46. * Bonger, F.: Our social inheritance. D. Appleton & Company, New York 1906.	1613	1645
„Alles fließt! – Die stete Veränderung ist die einzige Konstante im Krankenhaus“ (Frank Jackman, Architekt).	Das Allgemeine Krankenhaus in Wien wurde 1784 als „Kaiserliche Militär-Invalidenanstalt für Offiziere und Soldaten der k.u.k Armee“ gegründet. Die ursprünglichen Gebäude befanden sich im heutigen Stadtparkviertel, zwischen Opernring, Schubertring, Ringstraße und Stubenring. Die Anstalt wurde 1853 in „Kaiserliche Militär-Invalidenanstalt für Offiziere und Soldaten der k.u.k Armee“ umbenannt und erhielt 1917 ihren endgültigen Namen: „Allgemeines Krankenhaus“. In den folgenden Jahrzehnten wuchs das AKH zu einem der größten Krankenhäuser in Europa heran, was auch durch zahlreiche Erweiterungen und Umbauten bedingt war.	622	788
Der Beitrag fokussiert den Zusammenhang zwischen Körpergedächtnis und Körperbildern. Mit den Mitteln der dokumentarischen Methode nach Ralf Bohnsack werden drei Pressebilder analysiert, um die Gestaltungsleistung der Bildschaffenden zu rekonstruieren.	Die Bilder zeigen jeweils einen historisch bedeutsamen Augenblick:  1. Der 9. November 1938 (Kristallnacht): Juden werden von SA-Männern aus dem jüdischen Geschäftsbesitzer Max Friedlaender gejagt, während der Geschäftsinhaber selbst in der Bildmitte steht und mit den Händen auf die Situation verweist. 2. Der 13. August 1961 (Berliner Mauer): Eine Gruppe von Flüchtlingen versucht über einen Stacheldrahtzaun hinweg, nach West-Berlin zu gelangen. In der Bildmitte steht ein junges Paar mit einem Kind auf dem Arm und blickt in die Leere. 3. Der 20.	550	613
Eingebettete Systeme steuern heutzutage neben vielen Geräten, die wir im Alltag verwenden, zunehmend auch sicherheitskritische Anlagen. Der Branchenverband BITKOM nennt in [44] unter anderem die Anwendungsbereiche Energietechnik, industrielle Anwendungen und Medizintechnik.	In der Automatisierungstechnik kommen Sicherheitsfunktionen zunehmend auch bei nicht sicherheitskritischen Systemen zur Anwendung. Die Sicherstellung von Sicherheitsfunktionen in der Softwareentwicklung ist ein wichtiges Thema, um potenzielle Sicherheitslücken zu vermeiden und die vertrauenswürdige Funktion der betroffenen Systeme nicht zu gefährden. Hierbei spielen verschiedene Standards und Richtlinien eine Rolle, wie z. B. das Common Criteria oder ISO/IEC 27032 (Sicherheit von Software-Produkten). Die Implementierung sicherheitsrelevanter Funktionen in der Softwareentwicklung erfordert ein fundiertes Verständnis für die betroffenen Anforderungen und den Einsatz geeigneter Techniken.	694	723
2005; Tuli et al. 2007; Fang et al.	2014).	6	101
Bei der Betreuung von Patienten auf einer Intermediate-Care-Station werden wir häufig mit Akutsituationen konfrontiert, die für den Patienten mit einer lebensbedrohlichen vitalen Gefährdung einhergehen. Im ersten Teil dieses Kapitels werden neben allgemeinen Handlungsstrategien in Akutsituationen die Atemwegssicherung, die kardiopulmonale Reanimation und die relevantesten Krankheitsbilder in Bezug auf die Herz-Kreislauf-Funktion und den Stoffwechsel, die eine solche akute Situation hervorrufen, dargestellt und Handlungsstrategien aufgezeigt.	1. Atemwegssicherung: Bei Patienten mit einer lebensbedrohlichen vitalen Gefährdung ist es wichtig, sofortige Maßnahmen zur Sicherung der Atemwege zu ergreifen. Hierzu gehören die Behandlung von Husten und Schluckbeschwerden sowie das Einführen eines Beatmungsapparates (CPR-Maske) bei Patienten mit einem unkontrollierten Bewusstsein oder Atemnot, um den Sauerstofftransport zu gewährleisten. 2. kardiopulmonale Reanimation: Bei akuten Herz-Kreislauf-Störungen ist die sofortige Wiederherstellung der Blutdruckregulation und des Sauerstofftransports von entscheidender Bedeutung. Dazu gehört das Einführen einer Beatmungsapparates (CPR-Maske) sowie die Gabe von Medikamenten wie Nitroglycerin, Adenosin oder Dobutamin zur Besserung der Blutdruckregulation und des Sauerstofftransports. 3.	789	872
In diesem Kapitel werden verschiedene Charakterisierungsmethoden vorgestellt. Diese zeigen, welche Methoden benutzt wurden, um beispielsweise die strukturelle, optische, chemische oder magnetische Charakterisierung an Materialien durchzuführen.	## 1. Strukturelle Charakterisierung  Die strukturelle Charakterisierung untersucht die physikalischen und chemischen Eigenschaften von Materialien auf der Basis ihrer Kristallstruktur, Atomgeometrie oder Molekülstruktur.	221	244
Der Film ist seit seiner Entstehung Gegenstand von sozialwissenschaftlichen Untersuchungen. Gerade der Wandel des Mediums Film durch neue Serienformate und Dokumentationen in den letzten Jahren hat das Interesse an der politischen Bedeutung von Filmen noch einmal erhöht.	In diesem Kapitel werden einige zentrale Fragen zur Rolle von Filmen im politischen Diskurs diskutiert, um eine bessere Einschätzung des Films "Der Junge aus dem Süden" zu gewährleisten. 1.	189	271
Die Sozialstruktur einer Gesellschaft und die sozialen Stellungen und Statuslagen der Einzelnen werden in modernen Gesellschaften auch durch sozialstaatliche Einrichtungen und deren Leistungen bestimmt. Zusammen mit den Bildungseinrichtungen zählen die Einrichtungen zur sozialen Sicherung zu den Bereichen, die erst in modernen Gesellschaften sich umfassend auf die Sozialstruktur auswirken.	In der Regel ist die soziale Struktur einer Gesellschaft auch durch ihre Kultur geprägt und beeinflusst sie wiederum. So sind kulturelle Praktiken wie das Zusammenleben, das Essen oder die Konsumgewohnheiten von Menschen in einer Gesellschaft eng mit ihrer Sozialstruktur verbunden.	282	392
Wie kaum ein anderes Fach hat die Neurologie von den Fortschritten in der (bildgebenden) Diagnostik und im molekularen Verständnis der Krankheitsentstehung profitiert. Die Hoffnung, dass mehr Grundlagenforschung auch immer schneller in therapeutische Optionen umgesetzt werden könnte, hat sich bisher nicht wie erhofft erfüllt.	Die Neurologie ist ein medizinisches Fachgebiet, das sich mit Erkrankungen des Nervensystems befasst und somit eine Vielzahl von Krankheiten abdeckt. Dazu gehören z.	165	902
Nach einer Definition des Begriffs Abhängigkeit bzw. Sucht wird auf die Ätiopathogenese einer Suchtentwicklung mit ihrer Wechselbeziehung zwischen Droge, Individuum und Gesellschaft und mögliche Persönlichkeitsstrukturelemente eingegangen.	Anschließend werden unterschiedliche Therapiemodelle für die Behandlung von Suchtpatienten vorgestellt: 12-Schrittsprogramm, Cognitive Behavioral Therapy (CBT), Motivationsinterview (MI), Contingency Management (CM) und Pharmakotherapie.	237	607
Erfolgreiches Marketing setzt voraus, dass die Anbieter von Sachgütern bzw. Dienstleistungen die aktuellen oder latenten Bedürfnisse ihrer Nachfrager genau kennen.	Dazu müssen sie regelmäßig Daten sammeln und analysieren sowie kontinuierlich mit ihren Kunden kommunizieren, um ihre Produkte und Services stetig zu verbessern und an die sich verändernden Bedürfnisse der Kundschaft anzupassen (vgl. Aaker 2014; Kotler/Keller 2016). Ein wichtiger Bestandteil erfolgreiches Marketing ist das Sammeln von Daten über Kundenbedürfnisse, Verhaltensweisen und Kaufentscheidungen. Hierfür stehen verschiedene Methoden zur Verfügung:  1. Befragungsmethoden (z. B. Online-Befragungen oder Telefoninterviews) 2. Observationsmethoden (z. B. Beobachtungen von Kunden in Geschäften, Einkaufszentren oder anderen öffentlichen Orten) 3. Verkaufsanalysen und -statistiken (z. B. Umsatztrends, Gewinnmargen, Konversionsraten usw.) 4. Social-Media-Monitoring (Beobachtung von Online-Communitys wie Facebook, Twitter oder Instagram) 5. Feedback-Methoden (z. B. Kundenbefragungen über E-Mail oder anderen Kommunikationskanälen) 6. Webtracking und -analyse (Aufzeichnung der Nutzeraktivitäten auf einer Website oder in einem Applikations, um Verhaltensmuster zu erkennen) 7.	1087	1137
Die allgemeinen Versuchsbedingungen und die verwendeten Geräte zur Aufname der experimentellen Daten können der Dissertation von Dr. Kai W. Stumpf entnommen werden. [79] Abweichend davon war Folgendes:	* Die Messung des Druckes erfolgte mit einem Piezo-Druckmesser (Piezosensor). * Der Temperaturwert wurde durch einen Thermistor erfasst und anschließend digitalisiert.	167	201
Ende der 1990er Jahre hat sich Deutschland als Einwanderungsland definiert und damit dem jahrzehntelangen Leugnen der Zuwanderungsrealität ein Ende bereitet. Mit der Anerkennung der Existenz einer Einwanderungsgesellschaft in Deutschland gingen auf politischer Ebene zahlreiche rechtliche und institutionelle Veränderungen einher.	Diese Entwicklung hat auch Auswirkungen auf die Arbeitsmarktpolitik, insbesondere im Hinblick auf die Integration von Menschen mit Migrationshintergrund. Die Diskussion um den Arbeitsmarkt in Deutschland ist eng verknüpft mit der Debatte über Einwanderung und Integration. In diesem Kontext spielt auch das Thema „Diversität“ eine zentrale Rolle, da es darum geht, die Vielfalt von Kulturen, Sprachen und Lebensmustern in den Arbeitsprozessen zu integrieren und somit Chancengleichheit für alle Beteiligten herbeizuführen. Die Integration von Menschen mit Migrationshintergrund ist ein wichtiger Aspekt der aktuellen Diskussion um die Gestaltung des deutschen Arbeitsmarktes.	675	670
In modernen Medien und Rankings liebt man Superlative, und da sucht man immer wieder nach Wissenschaftlern, die man als die genialsten Mathematiker oder Physiker aller Zeiten ansehen kann. Isaac Newton und Albert Einstein werden gerne genannt, oft aber auch Archimedes, Leonardo da Vinci oder Stephen Hawking.	In Wahrheit gibt es jedoch viele weitere herausragende Wissenschaftler, deren Leistungen in der Geschichte des Menschen geleistet wurden – und die nicht nur auf ihre jeweiligen Fachgebiete beschränkt waren. Hier sind einige von ihnen:  1.	238	309
Bei der vierten Aufgabe der 2. Runde des Bundeswettbewerbs Mathematik 1990, die mehrheitlich als die schönste aller jemals gestellten Aufgaben beurteilt worden ist, war zu zeigen, dass man jeden Wurm der Länge 1 in der Ebene mit einer Halbkreisscheibe mit dem Durchmesser 1 zudecken kann.	Es gibt eine Anzahl von Wegen, die Zahl der Wörter im deutschen Wortschatz zu bestimmen. Eine Methode ist es, alle Wörter aus einem Wörterbuch einzeln aufzusuchen und ihre Nummern in ein Buch zu notieren. Die Summe dieser Zahlen sollte dann die Gesamtzahl der Wörter enthalten. Eine andere Methode besteht darin, eine Liste von Kandidatenwörtern zusammenzustellen, die aufgrund ihrer Bedeutung oder Verbreitung als potenziell häufig vorkommende Wörter angesehen werden können.	476	537
Nach der Darstellung der Grundsätze zur Begründung, Durchführung und Beendigung von Rechtsverhältnissen, insbesondere von Vertragsverhältnissen, schließt sich die Aufbereitung des besonderen Schuldrechts an. Als besonderes Schuldrecht werden die §§ 433 ff.	BGB behandelt, die das Verpflichtungsgeschäft und den Schadensersatzanspruch regeln.	84	517
Der gesamte Gesundheitsbereich steht vor enormen Herausforderungen. Die Entvölkerung der ländlichen Regionen, der demografische Wandel, die ständig älter werdende Bevölkerung verbunden mit einem steigenden Versorgungsbedarf, die Verbesserung der technischen und medizinischen Möglichkeiten, die Einbindung der EDV- und Kommunikationsmöglichkeiten in die bestehenden Strukturen der Behandlung und Versorgung, der Ärzte- und der Pflegekräftemangel, die Einbindung der Migranten und die ständig steigende Regulierung müssen durch die Verantwortlichen gemanagt und beherrscht werden.	Die Gesundheitswirtschaft ist eine wichtige Komponente in diesem Prozess. Sie muss sich anpassen und entwickeln, um den Anforderungen der Zukunft gerecht zu werden. Dazu gehört auch das Engagement von Patientenorganisationen wie dem Deutschen Diabetes-Zentrum (DDZ), die auf Basis ihrer Erfahrung und Kenntnisse in enger Zusammenarbeit mit anderen Akteuren im Gesundheitswesen zur Verbesserung der Versorgungsqualität beitragen. Die Patientenorganisationen haben sich zum Ziel gesetzt, das Wissen über ihre Krankheiten zu verbreiten und die Lebensqualität ihrer Mitglieder zu erhöhen. Dazu gehören auch Aktivitäten im Bereich der Prävention, Früherkennung und Selbsthilfe sowie die Beteiligung an Forschungsprojekten und klinischen Studien. Das Deutsche Diabetes-Zentrum (DDZ) ist eine von über 100 Patientenorganisationen in Deutschland. Es wurde im Jahr 200 gegründet, um das Wissen über den Diabetes mellitus zu verbreiten und die Versorgung der Betroffenen zu verbessern. Das DDZ hat sich zum Ziel gesetzt, ein Zentrum für Forschung, Lehre und Patientenversorgung im Bereich des Diabetes mellitus zu werden. Die Arbeit am Deutschen Diabetes-Zentrum (DDZ) ist eng mit der Medizinischen Hochschule Hannover (MHH) verknüpft.	1225	1346
Der Text führt in die systemtheoretische Journalismustheorie ein. Zunächst werden zentrale systemtheoretische Begriffe vorgestellt und Kriterien abgeleitet, die ein Systementwurf erfüllen muss.	Anschließend wird der Entwicklungsprozess eines Systemdetektivs dargestellt, der eine journalistische Publikation durchführt, um ein komplexes Thema aufzudecken. Schließlich werden mögliche Probleme und Hindernisse bei der Umsetzung des Modells diskutiert und Lösungswege vorgeschlagen. ## Systemtheoretische Begriffe in der Journalismustheorie  1. System: Ein System ist eine Menge von Elementen, die durch Beziehungen miteinander verbunden sind (von Bertalanffy). Es handelt sich um ein zusammenhängendes Ganzes, das auf bestimmten Regeln und Strukturen basiert.	564	702
Psychische Belastungen am Arbeitsplatz stellen eine immer größer werdende Gesundheitsgefährdung dar. In diversen Gesetzen und Verordnungen wird dieser Sachverhalt mittlerweile berücksichtigt.	Hier sind einige wichtige Regelwerke, die sich mit der psychischen Belastung auseinandersetzen:  1. Arbeitsschutzgesetz (ASiG): Das ASiG ist das deutsche Gesetz zur Sicherheit und Gesundheit bei der Arbeit. Es regelt u. a. die Gefährdungsbeurteilung und -beseitigung sowie die arbeitsmedizinische Vorsorge. Im Rahmen des Arbeitsschutzes hat auch die psychische Belastung am Arbeitsplatz eine zunehmende Bedeutung (vgl. § 2 Absatz 1 ASiG). 2.	441	579
