prompt	lamma_text	gen_text_len	orig_text_len
Strukturformel Allgemeines Name para -Toluolsulfonsäure Andere Namen 4-Methylbenzolsulfonsäure TsOH Tosylsäure Summenformel C 7 H 8 O 3 S CAS-Nummer 104-15-4 (wasserfrei) 6192-52-5 (Monohydrat) Kurzbeschreibung farblose oder violette, stechend riechende Kristalle Eigenschaften Molare Masse 172,20 g·mol −1 Aggregatzustand fest Dichte 1,24 g·cm −3 [1] Schmelzpunkt 106 °C [1] Siedepunkt 185–187 °C [1] Dampfdruck 10 Pa [1] (20 °C) pK s -Wert ~ 0,7 [2] Löslichkeit 750 g·l −1 in Wasser [1] Sicherheitshinweise Gefahrstoffkennzeichnung aus RL 67/548/EWG, Anh. I [3] Xi Reizend R- und S-Sätze R: 36/37/38 S: (2) - 26 - 37 LD 50 2570 mg·kg −1 (Monohydrat) [4] WGK 1 – schwach wassergefährdend Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet.	## Herstellung  Tosylsäure kann durch Reaktion von Toluolsulfonsäure mit Methanol in Anwesenheit eines Katalysators wie z. B. Kaliumhydroxid oder Natriumsulfat hergestellt werden:  C 7 H 8 O 3 S + CH 4 OH → C 7 H 8 O 2 S + CH 3 OH  Die Reaktion kann auch durch Verwendung von Methanol und Kaliumhydroxid oder Natriumsulfat in Wasser erfolgen:  C 7 H 8 O 3 S + 4 CH 3 OH → C 7 H 8 O 2 S + 5 CH 3 OH  Die Ausbeute an Tosylsäure beträgt etwa 60 g/l. Die Reaktion kann auch durch Verwendung von Kaliumcarbonat oder Ammoniak als Katalysator erfolgen:  C 7 H 8 O 3 S + NH 4 OH → C 7 H 8 O 2 S + NH 4 COOH  Die Ausbeute an Tosylsäure beträgt etwa 60 g/l. Die Reaktion kann auch durch Verwendung von Kaliumhydroxid oder Natriumsulfat in Wasser erfolgen:  C 7 H 8 O 3 S + CH 4 NH 2 → C 7 H 8 O 2 S + CH 3 ONH  Die Ausbeute an Tosylsäure beträgt etwa 60 g/l. Die Reaktion kann auch durch Verwendung von Kaliumcarbonat oder Ammoniak als Katalysator erfolgen:  C 7 H 8 O 3 S + NH 4 Cl → C 7 H 8 O 2 S + NH 4 COOCl  Die Ausbeute an Tosylsäure beträgt etwa 60 g/l. Die Reaktion kann auch durch Verwendung von Kaliumhydroxid oder Natriumsulfat in Wasser erfolgen:  C 7 H 8 O 3 S + CH 3 COO → C 7 H 8 O 2 S + CH 3 CONH  Die Ausbeute an Tosylsäure beträgt etwa 60 g/l.	1251	2895
 Freigabe des Bandes "Ab Juni 2007 wird geplant dieses Band auch für den privaten Funkbetrieb freizugeben. Die BOS Nutzer müssten in diesem Fall auf Walkie Talkies umsteigen und mir der ausreichenden Sendeleistung von 100mW den Funkbetrieb ausüben."		0	1036
Bild Dateiversionen Verwendung 4-MUX-Primzahl_DIN40900.svg ‎ (SVG-Datei, Basisgröße: 195 × 400 Pixel, Dateigröße: 30 KB) Beschreibung, Quelle Beschreibung Es fehlt noch eine Beschreibung des Inhalts der Datei (Was zeigt die Datei?). Bitte diese Information noch nachtragen.		0	1563
Strukturformel Allgemeines Name 2,4-Diaminotoluol Andere Namen 4-Methyl-m-phenylendiamin 2,4-Toluylendiamin Summenformel C 7 H 10 N 2 CAS-Nummer 95-80-7 PubChem 7261 Kurzbeschreibung bräunlicher Feststoff Eigenschaften Molare Masse 122,17 g· mol −1 Aggregatzustand fest Schmelzpunkt 99 °C [1] Siedepunkt 285 °C [1] Dampfdruck 1 h Pa (106 °C) Löslichkeit 35 g/l Wasser [1] Sicherheitshinweise Gefahrstoffkennzeichnung [1] T Giftig N Umwelt- gefährlich R- und S-Sätze R: 45 - 21 - 23 - 36 - 43 - 51/53 S: 45 - 53 - 61 WGK 3 Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet. Wenn nicht anders vermerkt, gelten die angegebenen Daten bei Standardbedingungen.	## Einzelnachweise  1. Eintrag zu Allines Name in der GESTIS-Stoffdatenbank des IFA, abgerufen am 20. Januar 2022.	114	1408
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4-methylaminorex.jpg ‎ (150 × 188 Pixel, Dateigröße: 7 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Beschreibung 4-Methylaminorex Quelle http:www.biopsychiatry.com/euphoria/index.html Urheber Es fehlt noch der Urheber für die Datei (Wer hat die Datei erstellt?).		0	1505
Strukturformel Allgemeines Freiname Fomepizol Andere Namen IUPAC: 4-Methylpyrazol Latein: Fomepizolum Summenformel C 4 H 6 N 2 CAS-Nummer 7554-65-6 PubChem 3406 ATC-Code V03 AB34 DrugBank DB01213 Arzneistoffangaben Wirkstoffklasse Antidot Wirkmechanismus kompetitive Hemmung der Alkoholdehydrogenase Fertigpräparate Antizol ® (USA) Fomepizole OPi ® (D), (A) Verschreibungspflichtig: Ja Eigenschaften Molare Masse 82,10 g · mol −1 Schmelzpunkt 15,5–18,5 °C Siedepunkt 98,5–99,5 °C (1,399 kPa) Sicherheitshinweise Gefahrstoffkennzeichnung unbekannt R- und S-Sätze R: ? S: ?		0	3858
PubChem 92196 Chemischer Name 2-Amino-4-methyl-5-phenyl[4H]oxazolin Pharmakologische Klasse Rauschdroge Stimulans Rechtsstatus DE BtMG Anlage 1 seit ? Zentrale Weblinks Erowid (engl.)		0	4358
Strukturformel Allgemeines Name 4-Methoxyacetophenon Andere Namen 1-(4-Methoxyphenyl)ethanon (IUPAC) p -Acetanisol p -Acetylanisol p -Methoxyphenyl-methyl-keton Summenformel C 9 H 10 O 2 CAS-Nummer 100-06-1 PubChem 7476 Kurzbeschreibung farblose, angenehm reichende Tafeln [1] Eigenschaften Molare Masse 150,18 g· mol -1 Aggregatzustand fest Dichte 1,082 g·cm -3 [1] Schmelzpunkt 38 °C [1] Siedepunkt 263 °C [1] Dampfdruck 0,0644 hPa (20 °C) [2] Löslichkeit wenig löslich in Wasser (2,47 g/l bei 25 °C) [2], gut in Ethanol [1] Sicherheitshinweise Gefahrstoffkennzeichnung [3] keine Gefahrensymbole R- und S-Sätze R: keine R-Sätze S: keine S-Sätze LD 50 1720 mg/kg (Ratte, peroral) [2] > 5000 mg/kg (Kaninchen, perkutan) [2] Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet. Wenn nicht anders vermerkt, gelten die angegebenen Daten bei Standardbedingungen.	## Einzelnachweise  1. Eintrag zu 4-Methoxyacetophenone in der ChemIDplus-Datenbank der United States National Library of Medicine (NLM), abgerufen am 23. Dezember 2021. 2. MSDS: 4-methoxyacetophenone, Sigma Aldrich, PDF, abgerufen am 26. Februar 2023. 3.	255	2613
Das Vier-Komponenten-Instruktionsdesign-Modell (aus dem Englischen von Four Component Instructional Design, kurz: 4C/ID) ist ein Instruktionsdesign -Modell, das vornehmlich für das Trainieren von komplexen kognitiven Fertigkeiten entwickelt wurde. Die treibende Kraft hinter dem Modell ist der kognitive Psychologe Jeroen van Merriënboer, der seit Anfang der 1980er Jahre vor allem an der Universität Twente an der Weiterentwicklung des Modells arbeitet.	Das 4C/ID-Modell basiert auf vier Hauptkomponenten:  * Kontext (Context) – Die konkrete Situation, in der das Lernziel erfüllt werden soll. Der Kontext beeinflusst die Art und Weise, wie Informationen verarbeitet und gelöst werden. * Ziel (Goal) – Das kognitive Lernziel, das durch den Instruktionsdesign-Prozess erreicht werden soll. Es handelt sich dabei um eine präzise Beschreibung der gewünschten Veränderung in den kognitiven Fertigkeiten des Lernenden. * Strategien (Strategies) – Die speziellen Vorgehensweisen, die zur Erreichung des Ziels verwendet werden. Diese können beispielsweise das Anwenden von Theorien oder Methoden sein, aber auch das Entwickeln neuer Fähigkeiten oder Kompetenzen. * Ressourcen (Resources) – Die notwendigen Materialien und Unterstützungsmittel, die während des Lernprozesses zur Verfügung stehen sollen. Dies kann beispielsweise Lehrmaterialien wie Bücher, Videokurse oder Online-Materialien sein, aber auch personale Ressourcen wie ein Trainer oder eine Gruppe von Mitlern. Das 4C/ID-Modell ist in der Lage, komplexe kognitive Fertigkeiten zu trainieren und dabei die individuellen Bedürfnisse und Voraussetzungen des Lernenden berücksichtigen zu können.	1193	1408
Dieser Benutzer wurde gesperrt. Der Grund für die Sperrung ist hier angegeben; der dort genannte Administrator kann auch weitere Auskunft geben.	```yaml Sperre: 1234567890 (Administrator-ID) Gründe: Unerlaubte Aktion, z.B. : Benutzerkonten erzeugen/ändern, Gruppen erstellen oder verwalten, Einstellungen verändern usw.	174	359
Die Abkürzung 4c steht für: Vierfarbdruck, eine in allen modernen Druckverfahren angewandte Technik zum Erstellen farbiger Abbildungen Die Abkürzung 4C steht für: Vier Kriterien (carat weight, clarity, colour und cut) zur Bewertung der Qualität und damit auch des Preises eines geschliffenen Diamanten; siehe Diamant Common Code for the Coffee Community, einen freiwilligen Kodex zur Verbesserung sozialer und ökologischer Bedingungen im Kaffeesektor Diese Seite ist eine Begriffsklärung zur Unterscheidung mehrerer mit demselben Wort bezeichneter Begriffe.		0	557
Hallo, wenn du eine Webseite bewerben willst, gibt es dafür zum Beispiel bei Google AdWords recht günstige Angebote. Wikipedia ist dafür nicht gedacht, siehe Wikipedia:Weblinks.		0	221
Hallo, wenn du eine Webseite bewerben willst, gibt es dafür zum Beispiel bei Google AdWords recht günstige Angebote. Wikipedia ist dafür nicht gedacht, siehe Wikipedia:Weblinks.		0	221
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4chromat.png ‎ (392 × 363 Pixel, Dateigröße: 104 KB, MIME-Typ: image/png) Beschreibung Farbpyramide zur Ttrachsomasie der Vögel Quelle selsbt erstellt, nach G. Wald: Science 145: 1007-1016, 1964 in http:www.uni-mainz.de/FB/Biologie/Zoologie/abt3/html/body_1.2._tetrachromasie.html Urheber Unbekannt Diese Datei erreicht nicht die für einen urheberrechtlichen Schutz nötige Schöpfungshöhe.		0	1633
Ein Imageboard ist ein Bulletin Board System (BBS) im Internet, über das hauptsächlich Bilder oder kleinere Binärdateien ausgetauscht werden. Über diese wird dann diskutiert.	Imageboards sind speziell für die Diskussion von Bildern und anderen visuellen Inhalten konzipiert. Sie bieten oft eine interaktive Benutzeroberfläche, bei der Nutzer mit Hilfe von Meme-Elementen wie Emojis oder ASCII-Art ihre Meinung kundtun können. Imageboards sind besonders in Subkulturen und Jugendgruppen beliebt, da sie ein effektives Medium für die Kommunikation über visuelle Inhalte bieten.	400	1407
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4id-2bde.gif ‎ (155 × 133 Pixel, Dateigröße: 9 KB, MIME-Typ: image/gif) Beschreibung Abzeichen der 2.		0	1191
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4id-4bde.gif ‎ (155 × 133 Pixel, Dateigröße: 10 KB, MIME-Typ: image/gif) Beschreibung Abzeichen der 4.		0	1207
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4id-stb.gif ‎ (155 × 133 Pixel, Dateigröße: 11 KB, MIME-Typ: image/gif) Beschreibung Abzeichen der 4.	Ingenieur-Dienststelle des Heeres ```markdown    ! [4id-stb.gif](https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Bild_Dateiversionen_Ver_Keine_höhere_Aufl%C3%B6sung_vorhanden._4id-stb.gif/155px-4id-stb.gif.png)    Abzeichen der 4.	240	1226
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4id-3bde.gif ‎ (155 × 133 Pixel, Dateigröße: 11 KB, MIME-Typ: image/gif) Beschreibung Abzeichen der 3.	Batterie des 2.	15	1507
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 4id-1bde.gif ‎ (155 × 133 Pixel, Dateigröße: 4 KB, MIME-Typ: image/gif) Beschreibung Abzeichen der 1.	Batterie des II./Flak-Regiment 27 in Danzig während des Zweiten Weltkriegs ```lua | Fahne | ���� | Farbe der Fahne: Rot   | | Name | 1. Batterie II./Flak-Regiment 27 | Namen der Einheit: 1. Batterie, II.	203	1191
4images Entwickler: 4Homepages Aktuelle Version: 1.7.6 (2008-02-05) Betriebssystem: Plattformunabhängig Kategorie: Webgalerie Lizenz: Proprietär, für private Nutzung kostenlos Deutschsprachig: ja Website: 4Images 4images – Image Gallery Management System oder kurz 4images ist eine auf der Skriptsprache PHP und der Datenbank MySQL basierende Webgalerie zur Verwaltung und Präsentation von Bildern im Internet. 4images kann komplett browserbasiert über einen kennwortgeschützten Administrationsbereich verwaltet werden.	Die Software bietet zahlreiche Funktionen wie z. B. die Möglichkeit, Bilder in verschiedene Kategorien zu sortieren oder das Hinzufügen von Kommentaren und Bewertungen durch Benutzer.	183	1540
Der ursprüngliche Zweck des Allradantriebs ist eine weitgehende Geländetauglichkeit des Fahrzeugs Allradantrieb (und Allradlenkung) im Autosport: Ein Fiat-Stilo-Prototyp bei einem Eisrennen der Trophée Andros Der Allradantrieb (umgangssprachlich auch kurz Allrad genannt) ist eine Antriebsart bei Kraftfahrzeugen, bei der die Motorkraft eines Fahrzeugs, im Gegensatz zum Front- oder Heckantrieb, auf alle bodenberührenden Räder einwirkt. Weitere und teilweise weltweit gebräuchliche Bezeichnungen für den Allradantrieb sind 4×4 (engl.	Four by four), AWD (All Wheel Drive) sowie Quattro (vom Hersteller Audi geprägt). Der ursprüngliche Zweck des radantriebs ist eine weitgehende Geländetauglichkeit des Fahrzeugs Allradantrieb (und Allradlenkung) im Autosport: Ein Fiat-Stilo-Prototyp bei einem Eisrennen der Trophée Andros  ## Funktion und Vorteile  Beim Allradantrieb übernimmt das Getriebe die Umwandlung von Motorleistung in Drehbewegung für beide Achsen. Dabei kann es sich um ein manuelles oder automatisch ansprechbares Getriebe handeln, bei dem der Fahrer selbst entscheiden kann, wie viel Leistung auf welche Achse übertragen wird (zum Beispiel: 50er-Audi Quattro). Die Hauptvorteile eines Allradantriebs sind:  * Höhere Geländegängigkeit und Bewegungskapazität im Gelände oder bei schlechter Fahrbahnbedingungen, da beide Achsen gleichzeitig angetrieben werden. Dies erhöht die Traktion und den Grip auf unebenen Oberflächen wie Sand, Schotter, Schnee oder Eis. * Bessere Handhabbarkeit im Vergleich zu Front- oder Heckantrieb bei schlechter Fahrbahnbedingungen, da der Allradantrieb das Risiko von Fahrtwindunterstützung reduziert und somit die Kontrolle über das Fahrzeug verbessert. * Verbesserung des Leistungsgewichts: Bei Automobilen mit Allradantrieb kann durch eine bessere Verteilung der Antriebsleistung auf beide Achsen ein höheres Leistungsgewicht erreicht werden, was zu einer erhöhten Beschleunigung und Höchstgeschwindigkeit führt. * Steigerung der Sicherheit bei schneebedeckten Straßen oder unebenem Untergrund: Der Allradantrieb ermöglicht es dem Fahrer, die Fahrzeugbewegung auf den jeweiligen Bedingungen anzupassen (zum Beispiel durch Änderung des Antriebsverhältnisses zwischen Vorder- und Hinterachse). * Im Vergleich zu Front- oder Heckantrieb kann der Allradantrieb bei einigen Modellen eine bessere Gewichtsverteilung haben, was die Handhabbarkeit und Fahrwerksleistung verbessert. ## Varianten des Allradantriebs  Es gibt verschiedene Arten von Allradantrieben:  * Teilzeit-Allrad (Part Time): Bei diesem System wird der Antrieb zwischen Vorderachse und Hinterachse hin- und hergeschaltet, je nach Bedarf. Diese Variante ist oft bei Fahrzeugen mit niedriger Bodenfreiheit oder geringem Allradbedarf zu finden. * Vollzeit-Allrad (Full Time): Bei diesem System wird die Motorleistung permanent auf beide Achsen übertragen. Dieses Prinzip bietet eine höhere Traktion und Bewegungskapazität, ist jedoch auch teurer in der Herstellung und im Betrieb. ## Anwendung  Der Allradantrieb findet Verwendung bei verschiedenen Fahrzeugklassen:  * SUVs (Sport Utility Vehicles) und Pkw mit erhöhter Geländegängigkeit * Rennwagen, insbesondere im Autosport, z. B. beim Fiat-Stilo-Prototyp bei einem Eisrennen der Trophée Andros * LKWs (Lastkraftwagen), die speziell für den Einsatz auf unebenen oder schneebedeckten Straßen konzipiert sind * Geländewagen, z. B. Jeep Wrangler und Land Rover Defender * Allrad-Pkw mit hoher Leistungsgewichtsverteilung wie der Audi Quattro oder der Subaru Impreza WRX Sti  Je nach Fahrzeugklasse und -typ kann der Allradantrieb zusätzliche Funktionen bieten, z. B.:  * Antriebsunterstützung bei niedrigen Geschwindigkeiten (zum Beispiel: Hill Descent Control) * Automatische Anpassung des Antriebsverhältnisses zwischen Vorder- und Hinterachse (zum Beispiel: Electronic Differential Lock oder Torque Vectoring) * Verbesserte Fahrdynamik bei schlechter Fahrbahnbedingungen, z. B.: durch die Möglichkeit der Anpassung des Antriebsverhältnisses zwischen Vorder- und Hinterachse (zum Beispiel: Electronic Differential Lock oder Torque Vectoring) * Steigerung der Sicherheit bei schneebedeckten Straßen, z. B.: durch die Möglichkeit der Anpassung des Antriebsverhältnisses zwischen Vorder- und Hinterachse (zum Beispiel: Electronic Differential Lock oder Torque Vectoring) * Verbesserte Handhabbarkeit im Vergleich zu Front- oder Heckantrieb, z.	3858	60397
Auf http:www.4wheelfreestyle.de findet Ihr Infos rund um das Freestyle-Skaten. Wir versuchen Wikipedia in der nächsten Zeit um viele Infos in diesem Themen-Bereich zu erweitern.		0	284
Die Vier Tage von Dünkirchen (frz. Quatre jours de Dunkerque) sind ein Radrennen, das jährlich in der ersten Hälfte des Monats Mai ausgetragen wird.	Es ist benannt nach dem französischen Ort Dünkirchen und findet seit 1947 statt. Das Eintagesrennen gehört zur UCI Europe Tour und ist dort in die Kategorie 1.HC eingestuft, was bedeutet, dass es sich um ein wichtiges internationales Rennen für Radsportler aus der ganzen Welt handelt. Die Siegerliste des Rennens zählt viele bekannte Namen auf, darunter Eddy Merckx (1968), Bernard Hinault (1975 und 1978) oder Mario Cipollini (2003).	435	1769
4 the Cause Gründung März 1993 Auflösung ? Genre Pop Website — Gründungsmitglieder Gesang Shonna „Miss Lady“ Edwards (* 1981-05-10 in Chicago) Gesang Bennie „BJ“ Edwards Jr. (* 1982-08-13 in Chicago) Gesang Jason „J-Man“ Edwards (* 1982-07-02 in Chicago) Gesang Reshona „Shorty“ Edwards (* 1984-09-26 in Chicago) 4 the Cause (dt.	für: Für die Sache) war eine US-amerikanische Girlgroup aus Chicago, Illinois. Die Gruppe bestand aus den vier Schwestern Shonna, Bennie, Jason und Reshona Edwards. Die Gruppe wurde im Jahr 1993 gegründet und veröffentlichte ihr Debütalbum The Promise in den Jahren 2004 bis 2005. Das Album enthält die Single-Auskopplungen Girlfriend und I Can't Believe, welche beide in den Billboard Hot R&B/Hip-Hop Songs Charts erfolgreich waren.	433	2393
